course_code,course_name,course_name_eng,professor_name,major_division,classification,grade,major_level,major_department,offering_department,day,start_time,end_time,location,credit,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Connie Park,교양필수,영역없음,2,100,의류학과,창의융합교육원(대학영어교육위원회),목,13:00:00,14:00:00,서울 생활과학관 605강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Mark A. Rublik,교양필수,영역없음,2,100,의류학과,창의융합교육원(대학영어교육위원회),목,13:00:00,14:00:00,서울 생활과학관 702강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Mark A. Rublik,교양필수,영역없음,2,100,의류학과,창의융합교육원(대학영어교육위원회),목,13:00:00,14:00:00,서울 생활과학관 702강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Mark A. Rublik,교양필수,영역없음,2,100,의류학과,창의융합교육원(대학영어교육위원회),목,13:00:00,14:00:00,서울 생활과학관 702강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,John Finucane,교양필수,영역없음,2,100,의류학과,창의융합교육원(대학영어교육위원회),목,13:00:00,14:00:00,서울 인문관 111강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,John Finucane,교양필수,영역없음,2,100,의류학과,창의융합교육원(대학영어교육위원회),목,13:00:00,14:00:00,서울 인문관 111강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,John Finucane,교양필수,영역없음,2,100,의류학과,창의융합교육원(대학영어교육위원회),목,13:00:00,14:00:00,서울 인문관 111강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Joshua Huewe,교양필수,영역없음,2,100,의류학과,창의융합교육원(대학영어교육위원회),목,13:00:00,14:00:00,서울 인문관 112강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Joshua Huewe,교양필수,영역없음,2,100,의류학과,창의융합교육원(대학영어교육위원회),목,13:00:00,14:00:00,서울 인문관 112강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Joshua Huewe,교양필수,영역없음,2,100,의류학과,창의융합교육원(대학영어교육위원회),목,13:00:00,14:00:00,서울 인문관 112강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Sung Il Park,교양필수,영역없음,2,100,의류학과,창의융합교육원(대학영어교육위원회),목,13:00:00,14:00:00,서울 인문관 121강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Sung Il Park,교양필수,영역없음,2,100,의류학과,창의융합교육원(대학영어교육위원회),목,13:00:00,14:00:00,서울 인문관 121강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Sung Il Park,교양필수,영역없음,2,100,의류학과,창의융합교육원(대학영어교육위원회),목,13:00:00,14:00:00,서울 인문관 121강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Stacey Eujung Choi,교양필수,영역없음,2,100,의류학과,창의융합교육원(대학영어교육위원회),목,13:00:00,14:00:00,서울 제2공학관 307강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Stacey Eujung Choi,교양필수,영역없음,2,100,의류학과,창의융합교육원(대학영어교육위원회),목,13:00:00,14:00:00,서울 제2공학관 307강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Stacey Eujung Choi,교양필수,영역없음,2,100,의류학과,창의융합교육원(대학영어교육위원회),목,13:00:00,14:00:00,서울 제2공학관 307강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Kimberley Jean Blount,교양필수,영역없음,2,100,미디어커뮤니케이션학과,창의융합교육원(대학영어교육위원회),화,13:00:00,14:00:00,서울 사회과학관 153강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Kimberley Jean Blount,교양필수,영역없음,2,100,미디어커뮤니케이션학과,창의융합교육원(대학영어교육위원회),금,13:00:00,14:00:00,서울 사회과학관 153강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Mimi Eun Newton,교양필수,영역없음,2,100,미디어커뮤니케이션학과,창의융합교육원(대학영어교육위원회),화,13:00:00,14:00:00,서울 사회과학관 251강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Mimi Eun Newton,교양필수,영역없음,2,100,미디어커뮤니케이션학과,창의융합교육원(대학영어교육위원회),금,13:00:00,14:00:00,서울 사회과학관 251강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Michael William Brandon,교양필수,영역없음,2,100,미디어커뮤니케이션학과,창의융합교육원(대학영어교육위원회),화,13:00:00,14:00:00,서울 사회과학관 253강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Michael William Brandon,교양필수,영역없음,2,100,미디어커뮤니케이션학과,창의융합교육원(대학영어교육위원회),금,13:00:00,14:00:00,서울 사회과학관 253강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Mark A. Rublik,교양필수,영역없음,2,100,교육학과,창의융합교육원(대학영어교육위원회),월,13:00:00,14:00:00,서울 사범대학본관 대강의실5(307),3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Mark A. Rublik,교양필수,영역없음,2,100,교육학과,창의융합교육원(대학영어교육위원회),월,13:00:00,14:00:00,서울 사범대학본관 대강의실5(307),3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Mark A. Rublik,교양필수,영역없음,2,100,교육학과,창의융합교육원(대학영어교육위원회),월,13:00:00,14:00:00,서울 사범대학본관 대강의실5(307),3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Mark A. Rublik,교양필수,영역없음,2,100,교육학과,창의융합교육원(대학영어교육위원회),월,13:00:00,14:00:00,서울 사범대학본관 대강의실5(307),3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Mark A. Rublik,교양필수,영역없음,2,100,교육학과,창의융합교육원(대학영어교육위원회),월,13:00:00,14:00:00,서울 사범대학본관 대강의실5(307),3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,John Finucane,교양필수,영역없음,2,100,교육학과,창의융합교육원(대학영어교육위원회),월,13:00:00,14:00:00,서울 사범대학본관 중강의실(411),3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,John Finucane,교양필수,영역없음,2,100,교육학과,창의융합교육원(대학영어교육위원회),월,13:00:00,14:00:00,서울 사범대학본관 중강의실(411),3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,John Finucane,교양필수,영역없음,2,100,교육학과,창의융합교육원(대학영어교육위원회),월,13:00:00,14:00:00,서울 사범대학본관 중강의실(411),3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,John Finucane,교양필수,영역없음,2,100,교육학과,창의융합교육원(대학영어교육위원회),월,13:00:00,14:00:00,서울 사범대학본관 중강의실(411),3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,John Finucane,교양필수,영역없음,2,100,교육학과,창의융합교육원(대학영어교육위원회),월,13:00:00,14:00:00,서울 사범대학본관 중강의실(411),3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Younghwa Choi-Hong,교양필수,영역없음,0,100,서울 대학,창의융합교육원(대학영어교육위원회),금,13:00:00,14:00:00,서울 제2공학관 305강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Connie Park,교양필수,영역없음,2,100,독어독문학과,창의융합교육원(대학영어교육위원회),목,14:00:00,16:00:00,서울 인문관 111강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Connie Park,교양필수,영역없음,2,100,독어독문학과,창의융합교육원(대학영어교육위원회),목,14:00:00,16:00:00,서울 인문관 111강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Connie Park,교양필수,영역없음,2,100,독어독문학과,창의융합교육원(대학영어교육위원회),목,14:00:00,16:00:00,서울 인문관 111강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,김경숙,교양필수,영역없음,2,100,관광학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 사회과학관 105강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Younghwa Choi-Hong,교양필수,영역없음,2,100,정책학과,창의융합교육원(대학영어교육위원회),목,14:00:00,16:00:00,서울 사회과학관 551강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Younghwa Choi-Hong,교양필수,영역없음,2,100,정책학과,창의융합교육원(대학영어교육위원회),목,14:00:00,16:00:00,서울 사회과학관 551강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Younghwa Choi-Hong,교양필수,영역없음,2,100,정책학과,창의융합교육원(대학영어교육위원회),목,14:00:00,16:00:00,서울 사회과학관 551강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Nathan John Lucas,교양필수,영역없음,2,100,의류학과,창의융합교육원(대학영어교육위원회),월,14:00:00,16:00:00,서울 생활과학관 206강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Nathan John Lucas,교양필수,영역없음,2,100,의류학과,창의융합교육원(대학영어교육위원회),월,14:00:00,16:00:00,서울 생활과학관 206강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Nathan John Lucas,교양필수,영역없음,2,100,의류학과,창의융합교육원(대학영어교육위원회),월,14:00:00,16:00:00,서울 생활과학관 206강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Ed Topliffe,교양필수,영역없음,2,100,스포츠매니지먼트전공,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 올림픽체육관 227강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Ed Topliffe,교양필수,영역없음,2,100,스포츠매니지먼트전공,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 올림픽체육관 227강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Hugh Newton,교양필수,영역없음,2,100,독어독문학과,창의융합교육원(대학영어교육위원회),목,14:00:00,16:00:00,서울 인문관 112강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Hugh Newton,교양필수,영역없음,2,100,독어독문학과,창의융합교육원(대학영어교육위원회),목,14:00:00,16:00:00,서울 인문관 112강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Hugh Newton,교양필수,영역없음,2,100,독어독문학과,창의융합교육원(대학영어교육위원회),목,14:00:00,16:00:00,서울 인문관 112강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Sung Il Park,교양필수,영역없음,2,100,독어독문학과,창의융합교육원(대학영어교육위원회),목,14:00:00,16:00:00,서울 인문관 121강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Sung Il Park,교양필수,영역없음,2,100,독어독문학과,창의융합교육원(대학영어교육위원회),목,14:00:00,16:00:00,서울 인문관 121강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Sung Il Park,교양필수,영역없음,2,100,독어독문학과,창의융합교육원(대학영어교육위원회),목,14:00:00,16:00:00,서울 인문관 121강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Younghwa Choi-Hong,교양필수,영역없음,2,100,관광학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 제2공학관 305강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Hugh Newton,교양필수,영역없음,2,100,관광학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 사회과학관 251강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Mark A. Rublik,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 B107 세미나실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Mark A. Rublik,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 B107 세미나실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Mark A. Rublik,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 B107 세미나실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Mark A. Rublik,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 B107 세미나실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Mark A. Rublik,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 B107 세미나실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Mark A. Rublik,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 B107 세미나실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Luke Oliver Allum,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 402강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Luke Oliver Allum,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 402강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Luke Oliver Allum,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 402강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Luke Oliver Allum,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 402강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Luke Oliver Allum,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 402강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Luke Oliver Allum,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 402강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Esther du Plessis,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 404강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Esther du Plessis,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 404강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Esther du Plessis,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 404강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Esther du Plessis,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 404강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Esther du Plessis,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 404강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Esther du Plessis,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 404강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Matthew John Clement,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 315강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Matthew John Clement,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 315강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Matthew John Clement,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 315강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Matthew John Clement,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 315강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Matthew John Clement,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 315강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Matthew John Clement,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 315강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Sung Il Park,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 405강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Sung Il Park,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 405강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Sung Il Park,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 405강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Sung Il Park,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 405강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Sung Il Park,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 405강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Sung Il Park,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),화,14:00:00,16:00:00,서울 경영관 405강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Caroline Sommerville Ward,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 315강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Caroline Sommerville Ward,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 315강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Caroline Sommerville Ward,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 315강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Caroline Sommerville Ward,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 315강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Caroline Sommerville Ward,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 315강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Caroline Sommerville Ward,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 315강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Joshua Huewe,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 402강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Joshua Huewe,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 402강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Joshua Huewe,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 402강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Joshua Huewe,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 402강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Joshua Huewe,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 402강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Joshua Huewe,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 402강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Ed Topliffe,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 B107 세미나실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Ed Topliffe,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 B107 세미나실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Ed Topliffe,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 B107 세미나실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Ed Topliffe,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 B107 세미나실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Ed Topliffe,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 B107 세미나실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Ed Topliffe,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 B107 세미나실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,John Finucane,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 B110강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,John Finucane,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 B110강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,John Finucane,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 B110강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,John Finucane,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 B110강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,John Finucane,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 B110강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,John Finucane,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 B110강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Mark A. Rublik,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 404강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Mark A. Rublik,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 404강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Mark A. Rublik,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 404강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Mark A. Rublik,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 404강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Mark A. Rublik,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 404강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Mark A. Rublik,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 404강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Sung Il Park,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 405강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Sung Il Park,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 405강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Sung Il Park,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 405강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Sung Il Park,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 405강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Sung Il Park,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 405강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,Sung Il Park,교양필수,영역없음,2,100,경영학부,창의융합교육원(대학영어교육위원회),금,14:00:00,16:00:00,서울 경영관 405강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,John Finucane,교양필수,영역없음,2,100,정책학과,창의융합교육원(대학영어교육위원회),목,14:00:00,16:00:00,서울 사회과학관 251강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,John Finucane,교양필수,영역없음,2,100,정책학과,창의융합교육원(대학영어교육위원회),목,14:00:00,16:00:00,서울 사회과학관 251강의실,3,,
GEN6032,전문학술영어,PROFESSIONAL ACADEMIC ENGLISH,John Finucane,교양필수,영역없음,2,100,정책학과,창의융합교육원(대학영어교육위원회),목,14:00:00,16:00:00,서울 사회과학관 251강의실,3,,
